,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
1017,-15.03709833,35.46078305,44.6423,0.7459,"POLYGON((35.4608223761436 -15.037079457517, 35.4607630213068 -15.0370604022781, 35.4607437172712 -15.0371171919117, 35.4608030721236 -15.0371362471532, 35.4608223761436 -15.037079457517))",5GPQXF76+5872
27132,-15.03355744,35.46745726,12.9727,0.6348,"POLYGON((35.4674743965526 -15.0335735550562, 35.4674704397825 -15.0335381221299, 35.467440136359 -15.0335413182212, 35.4674440931244 -15.0335767511487, 35.4674743965526 -15.0335735550562))",5GPQXF88+HXGP
41168,-15.03857877,35.46685204,59.2888,0.6761,"POLYGON((35.4669014681889 -15.0385639886968, 35.4668228413658 -15.0385372849709, 35.4668026042086 -15.0385935607409, 35.4668812310518 -15.0386202644715, 35.4669014681889 -15.0385639886968))",5GPQXF68+HP9V
48540,-15.02956707,35.46182591,25.1553,0.7147,"POLYGON((35.4618601861052 -15.0295739378237, 35.461848118233 -15.0295407944808, 35.4617916322382 -15.0295602205733, 35.4618037001036 -15.0295933639201, 35.4618601861052 -15.0295739378237))",5GPQXFC6+5PG7
57581,-15.03813906,35.46618681,16.6631,0.7422,"POLYGON((35.4661980200801 -15.0381627340648, 35.4662117468442 -15.0381294831143, 35.4661755977233 -15.0381153890237, 35.4661618709539 -15.0381486399727, 35.4661980200801 -15.0381627340648))",5GPQXF68+PFVH
58469,-15.03999532,35.46726348,86.6022,0.8009,"POLYGON((35.4673193142248 -15.039970178032, 35.4672474847955 -15.0399375775768, 35.4672076502361 -15.0400204683275, 35.4672794796909 -15.0400530687918, 35.4673193142248 -15.039970178032))",5GPQXF68+2W23
60237,-15.04204892,35.46609208,54.8538,0.7927,"POLYGON((35.4661409380241 -15.0420461116303, 35.466081265813 -15.0420025276185, 35.4660432186861 -15.0420517231521, 35.4661028909061 -15.0420953071727, 35.4661409380241 -15.0420461116303))",5GPQXF58+5CP5
74738,-15.03864937,35.46676996,21.7223,0.6977,"POLYGON((35.4667992940441 -15.0386401764455, 35.4667556993442 -15.0386228276492, 35.4667406411877 -15.0386585639056, 35.4667842358946 -15.0386759127036, 35.4667992940441 -15.0386401764455))",5GPQXF68+GPR4
78566,-15.03523919,35.4677442,72.3659,0.7997,"POLYGON((35.4677643281288 -15.0352997657377, 35.4677756569505 -15.0351833675266, 35.4677240538357 -15.035178623991, 35.4677127249853 -15.0352950222038, 35.4677643281288 -15.0352997657377))",5GPQXF79+W35H
78985,-15.04207075,35.4650264,29.9032,0.773,"POLYGON((35.465018033485 -15.0421149402223, 35.4650604853263 -15.0420404057318, 35.4650347655428 -15.0420265711671, 35.4649923136926 -15.0421011056531, 35.465018033485 -15.0421149402223))",5GPQXF58+52C5
